session_id,customer_id,device_type,operating_system,ip_address,start_time,end_time,is_weekend,is_night,session_duration_sec,cart_value,items_count,checkout_attempts,payment_failures,cart_revisit_count,is_abandoned,status
sess_001536,172,TABLET,Windows,103.26.171.140,2026-07-10 04:08:06,2026-07-10 04:13:57,0,1,351,23333.68,1,1,0,1,0,CONVERTED
sess_001537,325,DESKTOP,macOS,103.118.45.63,2026-07-14 10:22:06,2026-07-14 10:35:29,0,0,803,10984.48,1,1,0,4,1,ABANDONED
sess_001538,72,MOBILE,macOS,103.143.34.90,2026-07-11 05:06:06,2026-07-11 05:18:55,1,1,769,41704.68,4,2,0,2,0,CONVERTED
sess_001539,5,TABLET,macOS,103.137.103.155,2026-07-24 03:30:06,2026-07-24 03:45:21,0,1,915,46727.39,2,1,0,5,1,ABANDONED
sess_001540,72,TABLET,macOS,103.165.119.122,2026-07-25 12:28:06,2026-07-25 12:34:52,1,0,406,54787.8,4,1,0,2,0,CONVERTED
sess_001541,210,MOBILE,macOS,103.149.183.7,2026-08-05 02:17:06,2026-08-05 02:24:51,0,1,465,42987.35,4,2,0,2,0,CONVERTED
sess_001542,359,TABLET,iOS,103.124.203.22,2026-07-08 11:08:06,2026-07-08 11:24:29,0,0,983,56176.31,4,3,1,2,1,PAYMENT_FAILED
sess_001543,239,MOBILE,macOS,103.92.253.98,2026-07-29 23:46:06,2026-07-30 00:02:08,0,1,962,77042.01,3,1,0,4,1,ABANDONED
sess_001544,56,DESKTOP,Windows,103.133.96.147,2026-08-05 19:53:06,2026-08-05 20:04:51,0,0,705,33955.92,1,2,0,2,0,CONVERTED
sess_001545,42,TABLET,Android,103.225.157.135,2026-07-25 23:17:06,2026-07-25 23:19:34,1,1,148,65673.59,3,0,0,3,1,ABANDONED
sess_001546,361,TABLET,iOS,103.143.228.144,2026-07-12 07:51:06,2026-07-12 08:16:54,1,0,1548,10231.63,2,3,3,2,1,PAYMENT_FAILED
sess_001547,375,MOBILE,Windows,103.172.6.17,2026-07-18 07:19:06,2026-07-18 07:24:42,1,0,336,67129.19,3,2,0,2,0,CONVERTED
sess_001548,93,MOBILE,iOS,103.227.96.105,2026-07-19 17:26:06,2026-07-19 17:35:06,1,0,540,11269.93,1,0,0,1,1,ABANDONED
sess_001549,7,DESKTOP,iOS,103.15.69.208,2026-07-30 18:44:06,2026-07-30 18:56:19,0,0,733,66867.99,3,2,0,1,0,CONVERTED
sess_001550,254,TABLET,Android,103.216.141.79,2026-07-26 01:59:06,2026-07-26 02:23:01,1,1,1435,59014.35,3,4,2,5,1,PAYMENT_FAILED
sess_001551,191,MOBILE,Windows,103.94.33.72,2026-07-26 02:15:06,2026-07-26 02:29:05,1,1,839,50461.98,3,1,0,6,1,ABANDONED
sess_001552,288,TABLET,iOS,103.179.180.168,2026-07-21 09:59:06,2026-07-21 10:11:12,0,0,726,2212.04,2,1,0,2,0,CONVERTED
sess_001553,79,MOBILE,macOS,103.131.186.135,2026-07-24 00:28:06,2026-07-24 00:37:15,0,1,549,82880.01,4,2,0,1,0,CONVERTED
sess_001554,444,TABLET,Android,103.101.12.196,2026-07-15 14:12:06,2026-07-15 14:34:25,0,0,1339,63548.48,2,3,1,2,1,PAYMENT_FAILED
sess_001555,235,MOBILE,Windows,103.54.100.146,2026-08-06 00:50:06,2026-08-06 00:56:05,0,1,359,39352.96,2,0,0,2,1,ABANDONED
sess_001556,326,DESKTOP,Android,103.71.14.17,2026-07-25 19:55:06,2026-07-25 20:07:29,1,0,743,1664.26,1,1,0,5,1,ABANDONED
sess_001557,353,TABLET,Android,103.86.175.6,2026-07-17 18:19:06,2026-07-17 18:35:21,0,0,975,46541.18,3,1,0,3,1,ABANDONED
sess_001558,423,MOBILE,macOS,103.168.169.49,2026-08-05 21:12:06,2026-08-05 21:20:40,0,0,514,25890.53,2,1,0,4,1,ABANDONED
sess_001559,206,DESKTOP,iOS,103.236.235.210,2026-07-30 19:32:06,2026-07-30 19:43:35,0,0,689,53870.54,3,2,0,1,0,CONVERTED
sess_001560,284,TABLET,Windows,103.99.149.88,2026-07-08 21:53:06,2026-07-08 22:17:49,0,0,1483,24333.81,1,3,3,2,1,PAYMENT_FAILED
sess_001561,341,DESKTOP,Windows,103.222.183.81,2026-07-14 01:16:06,2026-07-14 01:19:58,0,1,232,94769.1,4,0,0,3,1,ABANDONED
sess_001562,127,DESKTOP,Windows,103.108.48.216,2026-08-03 21:40:06,2026-08-03 21:53:13,0,0,787,105892.37,4,2,0,2,0,CONVERTED
sess_001563,132,TABLET,Android,103.140.226.101,2026-08-03 00:09:06,2026-08-03 00:21:20,0,1,734,33078.06,1,1,0,1,0,CONVERTED
sess_001564,11,MOBILE,Windows,103.253.37.112,2026-07-15 07:46:06,2026-07-15 07:56:24,0,0,618,3997.88,1,1,0,2,0,CONVERTED
sess_001565,421,TABLET,iOS,103.244.64.235,2026-07-17 10:20:06,2026-07-17 10:33:30,0,0,804,35688.08,2,3,1,3,1,PAYMENT_FAILED
sess_001566,158,TABLET,Windows,103.227.46.169,2026-07-29 02:26:06,2026-07-29 02:29:23,0,1,197,49068.82,2,0,0,1,1,ABANDONED
sess_001567,24,TABLET,iOS,103.151.89.202,2026-07-15 16:31:06,2026-07-15 16:40:18,0,0,552,33253.23,2,1,0,2,0,CONVERTED
sess_001568,239,MOBILE,Android,103.38.169.75,2026-07-20 23:48:06,2026-07-21 00:07:32,0,1,1166,56493.33,3,1,0,5,1,ABANDONED
sess_001569,453,TABLET,Windows,103.67.43.227,2026-08-06 01:13:06,2026-08-06 01:28:05,0,1,899,59364.31,4,1,0,2,0,CONVERTED
sess_001570,310,MOBILE,macOS,103.241.173.208,2026-08-05 09:12:06,2026-08-05 09:15:55,0,0,229,470.42,1,0,0,1,1,ABANDONED
sess_001571,43,TABLET,Android,103.197.250.59,2026-07-12 03:31:06,2026-07-12 03:38:46,1,1,460,32166.02,2,1,0,1,0,CONVERTED
sess_001572,348,DESKTOP,macOS,103.209.247.30,2026-07-14 23:42:06,2026-07-15 00:11:22,0,1,1756,74388.96,4,3,1,5,1,PAYMENT_FAILED
sess_001573,131,DESKTOP,Windows,103.23.5.208,2026-08-03 00:25:06,2026-08-03 00:28:13,0,1,187,66721.95,4,0,0,3,1,ABANDONED
sess_001574,451,MOBILE,iOS,103.162.161.129,2026-07-26 09:11:06,2026-07-26 09:19:35,1,0,509,1571.54,1,0,0,2,1,ABANDONED
sess_001575,140,MOBILE,iOS,103.79.208.176,2026-07-16 08:57:06,2026-07-16 09:17:15,0,0,1209,2041.96,2,4,2,2,1,PAYMENT_FAILED
sess_001576,125,TABLET,iOS,103.124.88.19,2026-08-06 13:55:06,2026-08-06 14:04:15,0,0,549,47123.11,3,1,0,1,0,CONVERTED
sess_001577,121,TABLET,iOS,103.102.120.45,2026-08-06 05:51:06,2026-08-06 06:03:43,0,1,757,34979.66,1,4,1,5,1,PAYMENT_FAILED
sess_001578,213,MOBILE,iOS,103.147.44.167,2026-07-08 00:41:06,2026-07-08 00:50:17,0,1,551,16078.93,1,2,0,2,0,CONVERTED
sess_001579,304,TABLET,Windows,103.175.248.110,2026-07-23 18:20:06,2026-07-23 18:25:49,0,0,343,91225.02,3,1,0,1,0,CONVERTED
sess_001580,234,MOBILE,macOS,103.71.137.144,2026-07-27 23:41:06,2026-07-28 00:09:17,0,1,1691,11993.35,1,4,3,4,1,PAYMENT_FAILED
sess_001581,42,MOBILE,Android,103.169.135.205,2026-07-18 14:15:06,2026-07-18 14:24:31,1,0,565,76382.18,4,2,0,2,0,CONVERTED
sess_001582,220,DESKTOP,Android,103.70.224.115,2026-07-15 01:16:06,2026-07-15 01:29:39,0,1,813,2041.96,2,1,0,2,0,CONVERTED
sess_001583,69,TABLET,macOS,103.205.195.237,2026-07-14 09:35:06,2026-07-14 09:51:02,0,0,956,15990.76,1,1,0,4,1,ABANDONED
sess_001584,107,DESKTOP,Android,103.60.244.192,2026-07-29 23:02:06,2026-07-29 23:05:30,0,1,204,29497.69,2,0,0,3,1,ABANDONED
sess_001585,493,MOBILE,Windows,103.86.200.227,2026-07-26 18:37:06,2026-07-26 18:52:12,1,0,906,56694.21,2,1,0,6,1,ABANDONED
sess_001586,37,DESKTOP,macOS,103.209.49.176,2026-07-29 18:41:06,2026-07-29 18:52:29,0,0,683,44219.29,3,1,0,1,0,CONVERTED
sess_001587,135,DESKTOP,Android,103.225.128.100,2026-07-28 11:45:06,2026-07-28 11:58:48,0,0,822,21714.55,1,2,0,2,0,CONVERTED
sess_001588,287,MOBILE,Android,103.17.142.139,2026-07-31 08:01:06,2026-07-31 08:08:55,0,0,469,36721.28,2,0,0,3,1,ABANDONED
sess_001589,296,MOBILE,iOS,103.209.58.170,2026-07-18 18:54:06,2026-07-18 19:00:05,1,0,359,68766.14,3,2,0,2,0,CONVERTED
sess_001590,297,MOBILE,Android,103.149.231.44,2026-08-03 07:06:06,2026-08-03 07:15:53,0,0,587,7303.52,1,1,0,2,0,CONVERTED
sess_001591,45,TABLET,Android,103.124.205.167,2026-08-06 08:14:06,2026-08-06 08:26:28,0,0,742,68298.25,3,1,0,6,1,ABANDONED
sess_001592,162,MOBILE,iOS,103.37.251.32,2026-08-04 15:06:06,2026-08-04 15:22:05,0,0,959,43503.83,3,1,0,6,1,ABANDONED
sess_001593,482,MOBILE,macOS,103.29.252.55,2026-07-18 01:15:06,2026-07-18 01:33:49,1,1,1123,74447.24,4,1,0,5,1,ABANDONED
sess_001594,382,DESKTOP,Android,103.117.156.156,2026-07-25 17:11:06,2026-07-25 17:25:40,1,0,874,30424.4,1,2,0,1,0,CONVERTED
sess_001595,437,TABLET,Android,103.110.85.179,2026-08-06 20:44:06,2026-08-06 20:49:19,0,0,313,470.42,1,1,0,2,0,CONVERTED
sess_001596,97,TABLET,iOS,103.39.199.57,2026-07-13 01:02:06,2026-07-13 01:05:45,0,1,219,1571.54,1,0,0,2,1,ABANDONED
sess_001597,315,TABLET,Windows,103.78.18.194,2026-07-11 23:05:06,2026-07-11 23:11:03,1,1,357,48715.23,4,2,0,1,0,CONVERTED
sess_001598,175,TABLET,macOS,103.241.120.175,2026-07-19 04:37:06,2026-07-19 04:53:07,1,1,961,46855.03,2,1,0,3,1,ABANDONED
sess_001599,79,MOBILE,Windows,103.208.175.28,2026-07-24 15:20:06,2026-07-24 15:22:41,0,0,155,33298.55,2,0,0,3,1,ABANDONED
sess_001600,427,DESKTOP,macOS,103.239.91.232,2026-07-09 21:00:06,2026-07-09 21:18:46,0,0,1120,17493.16,2,1,0,4,1,ABANDONED
sess_001601,293,TABLET,Windows,103.101.132.26,2026-07-12 17:32:06,2026-07-12 17:42:31,1,0,625,9659.58,1,2,0,1,0,CONVERTED
sess_001602,398,MOBILE,iOS,103.12.240.154,2026-07-26 06:50:06,2026-07-26 06:55:53,1,0,347,74280.49,3,2,0,2,0,CONVERTED
sess_001603,288,TABLET,iOS,103.189.55.118,2026-07-23 02:55:06,2026-07-23 03:15:01,0,1,1195,65807.06,3,1,0,4,1,ABANDONED
sess_001604,111,TABLET,macOS,103.59.219.116,2026-08-07 08:18:06,2026-08-07 08:26:00,0,0,474,17262.47,1,0,0,1,1,ABANDONED
sess_001605,362,DESKTOP,Android,103.190.92.79,2026-08-03 02:25:06,2026-08-03 02:28:33,0,1,207,63800.48,2,0,0,3,1,ABANDONED
sess_001606,416,MOBILE,macOS,103.182.125.48,2026-07-15 16:37:06,2026-07-15 16:47:26,0,0,620,23088.42,1,2,0,2,0,CONVERTED
sess_001607,333,DESKTOP,Windows,103.78.86.76,2026-07-14 05:45:06,2026-07-14 05:52:45,0,1,459,43559.05,2,2,0,1,0,CONVERTED
sess_001608,158,DESKTOP,macOS,103.99.46.31,2026-07-17 07:03:06,2026-07-17 07:08:44,0,0,338,18731.11,1,0,0,3,1,ABANDONED
sess_001609,5,TABLET,Windows,103.36.158.127,2026-07-27 18:03:06,2026-07-27 18:10:23,0,0,437,15251.23,1,0,0,3,1,ABANDONED
sess_001610,164,DESKTOP,iOS,103.86.166.254,2026-08-05 01:16:06,2026-08-05 01:23:30,0,1,444,10984.48,1,0,0,3,1,ABANDONED
sess_001611,441,MOBILE,Android,103.16.102.82,2026-07-26 13:43:06,2026-07-26 13:51:11,1,0,485,30450.87,1,2,0,1,0,CONVERTED
sess_001612,246,DESKTOP,macOS,103.120.216.154,2026-08-02 18:54:06,2026-08-02 19:10:29,1,0,983,40051.44,2,1,0,5,1,ABANDONED
sess_001613,48,MOBILE,iOS,103.165.8.214,2026-07-19 16:45:06,2026-07-19 16:53:47,1,0,521,30946.02,2,0,0,2,1,ABANDONED
sess_001614,194,DESKTOP,iOS,103.141.96.70,2026-07-25 18:06:06,2026-07-25 18:16:12,1,0,606,24905.22,2,1,0,5,1,ABANDONED
sess_001615,481,TABLET,macOS,103.121.130.188,2026-08-06 07:18:06,2026-08-06 07:37:55,0,0,1189,60190.17,3,3,2,3,1,PAYMENT_FAILED
sess_001616,231,DESKTOP,iOS,103.97.11.148,2026-07-11 12:46:06,2026-07-11 13:00:38,1,0,872,77660.36,3,1,0,2,0,CONVERTED
sess_001617,168,MOBILE,Windows,103.163.49.215,2026-07-11 08:34:06,2026-07-11 08:47:40,1,0,814,23333.68,1,1,0,5,1,ABANDONED
sess_001618,411,TABLET,iOS,103.11.19.196,2026-07-20 04:32:06,2026-07-20 04:41:46,0,1,580,106126.41,4,2,0,1,0,CONVERTED
sess_001619,221,DESKTOP,Windows,103.126.8.105,2026-07-16 20:59:06,2026-07-16 21:09:51,0,0,645,33938.58,1,3,3,5,1,PAYMENT_FAILED
sess_001620,42,MOBILE,iOS,103.214.133.204,2026-07-08 09:20:06,2026-07-08 09:22:58,0,0,172,53933.2,4,0,0,2,1,ABANDONED
sess_001621,217,MOBILE,Android,103.108.251.170,2026-07-29 15:43:06,2026-07-29 15:59:16,0,0,970,51671.8,3,4,3,3,1,PAYMENT_FAILED
sess_001622,166,MOBILE,Windows,103.210.209.105,2026-07-11 04:57:06,2026-07-11 05:05:50,1,1,524,75877.31,4,0,0,1,1,ABANDONED
sess_001623,301,MOBILE,Windows,103.215.228.32,2026-07-29 23:29:06,2026-07-29 23:39:44,0,1,638,43615.5,2,1,0,1,0,CONVERTED
sess_001624,387,DESKTOP,Windows,103.141.36.162,2026-07-25 16:07:06,2026-07-25 16:22:35,1,0,929,64722.94,2,1,0,5,1,ABANDONED
sess_001625,101,DESKTOP,Windows,103.66.9.185,2026-07-12 21:44:06,2026-07-12 21:46:17,1,0,131,46116.07,2,0,0,1,1,ABANDONED
sess_001626,44,TABLET,iOS,103.10.150.165,2026-07-09 07:26:06,2026-07-09 07:33:36,0,0,450,50752.73,4,2,0,2,0,CONVERTED
sess_001627,485,MOBILE,macOS,103.65.129.78,2026-07-17 15:01:06,2026-07-17 15:10:30,0,0,564,45872.86,4,1,0,2,0,CONVERTED
sess_001628,348,DESKTOP,Android,103.132.24.115,2026-07-10 17:07:06,2026-07-10 17:27:23,0,0,1217,28542.7,3,2,2,4,1,PAYMENT_FAILED
sess_001629,161,TABLET,Android,103.140.250.209,2026-07-23 15:35:06,2026-07-23 15:46:29,0,0,683,23536.38,3,2,0,2,0,CONVERTED
sess_001630,229,TABLET,macOS,103.211.129.225,2026-07-12 23:41:06,2026-07-12 23:49:31,1,1,505,85523.88,4,0,0,1,1,ABANDONED
sess_001631,240,DESKTOP,Android,103.88.227.90,2026-08-01 14:27:06,2026-08-01 14:29:51,1,0,165,67752.52,3,0,0,1,1,ABANDONED
sess_001632,404,MOBILE,Android,103.156.142.190,2026-08-06 10:40:06,2026-08-06 11:02:17,0,0,1331,54819.3,2,3,2,3,1,PAYMENT_FAILED
sess_001633,171,TABLET,macOS,103.103.125.88,2026-07-08 18:28:06,2026-07-08 18:35:19,0,0,433,78211.82,4,1,0,2,0,CONVERTED
sess_001634,36,MOBILE,iOS,103.218.157.150,2026-07-14 01:54:06,2026-07-14 02:06:45,0,1,759,90325.55,4,3,2,2,1,PAYMENT_FAILED
sess_001635,40,DESKTOP,Windows,103.130.229.109,2026-07-09 21:27:06,2026-07-09 21:33:27,0,0,381,70302.81,4,0,0,3,1,ABANDONED
sess_001636,281,MOBILE,Android,103.199.190.183,2026-08-03 12:02:06,2026-08-03 12:12:57,0,0,651,7303.52,1,2,0,2,0,CONVERTED
sess_001637,35,DESKTOP,iOS,103.189.119.178,2026-08-01 00:30:06,2026-08-01 00:49:13,1,1,1147,5615.46,2,1,0,4,1,ABANDONED
sess_001638,430,DESKTOP,iOS,103.169.216.45,2026-07-09 19:19:06,2026-07-09 19:26:54,0,0,468,1664.26,1,1,0,5,1,ABANDONED
sess_001639,449,MOBILE,macOS,103.106.16.79,2026-07-23 14:08:06,2026-07-23 14:22:27,0,0,861,47972.78,2,1,0,4,1,ABANDONED
sess_001640,174,MOBILE,Windows,103.126.153.222,2026-07-29 20:15:06,2026-07-29 20:23:18,0,0,492,52577.97,3,1,0,2,0,CONVERTED
sess_001641,247,TABLET,iOS,103.224.182.254,2026-08-05 06:17:06,2026-08-05 06:26:54,0,0,588,64385.46,4,0,0,3,1,ABANDONED
sess_001642,346,MOBILE,Android,103.46.181.132,2026-07-27 17:57:06,2026-07-27 18:09:14,0,0,728,1664.26,1,2,0,2,0,CONVERTED
sess_001643,480,TABLET,Windows,103.173.85.178,2026-08-04 07:56:06,2026-08-04 08:06:57,0,0,651,17754.46,3,2,0,1,0,CONVERTED
sess_001644,430,MOBILE,macOS,103.127.176.195,2026-07-19 18:33:06,2026-07-19 18:36:56,1,0,230,47422.23,2,0,0,3,1,ABANDONED
sess_001645,47,TABLET,Android,103.197.28.51,2026-07-08 06:26:06,2026-07-08 06:28:39,0,0,153,76535.55,4,0,0,2,1,ABANDONED
sess_001646,238,TABLET,iOS,103.205.26.216,2026-07-20 21:09:06,2026-07-20 21:15:10,0,0,364,32513.7,2,1,0,2,0,CONVERTED
sess_001647,371,DESKTOP,Android,103.60.127.22,2026-07-28 02:44:06,2026-07-28 02:55:17,0,1,671,5973.44,1,2,0,1,0,CONVERTED
sess_001648,20,MOBILE,Android,103.216.157.76,2026-08-07 09:16:06,2026-08-07 09:30:11,0,0,845,12764.76,1,2,0,1,0,CONVERTED
sess_001649,185,TABLET,Windows,103.179.160.82,2026-07-24 10:44:06,2026-07-24 10:53:09,0,0,543,58220.16,3,2,0,2,0,CONVERTED
sess_001650,209,TABLET,Windows,103.97.78.15,2026-07-25 14:09:06,2026-07-25 14:15:51,1,0,405,82532.76,4,1,0,1,0,CONVERTED
sess_001651,326,MOBILE,iOS,103.180.128.35,2026-07-13 20:25:06,2026-07-13 20:39:14,0,0,848,61210.57,4,2,0,1,0,CONVERTED
sess_001652,399,DESKTOP,iOS,103.17.99.162,2026-07-30 07:41:06,2026-07-30 07:54:02,0,0,776,1664.26,1,4,3,2,1,PAYMENT_FAILED
sess_001653,325,TABLET,Windows,103.136.66.195,2026-08-03 05:49:06,2026-08-03 05:56:27,0,1,441,3997.88,1,0,0,2,1,ABANDONED
sess_001654,75,MOBILE,Android,103.255.237.234,2026-07-11 15:30:06,2026-07-11 15:46:18,1,0,972,106745.59,4,1,0,5,1,ABANDONED
sess_001655,172,MOBILE,Android,103.94.11.181,2026-07-09 19:36:06,2026-07-09 19:53:32,0,0,1046,11269.93,1,1,0,6,1,ABANDONED
sess_001656,283,MOBILE,iOS,103.212.93.68,2026-08-07 10:20:06,2026-08-07 10:30:13,0,0,607,38185.21,3,2,0,2,0,CONVERTED
sess_001657,446,MOBILE,Windows,103.121.200.247,2026-07-16 15:46:06,2026-07-16 15:49:50,0,0,224,11269.93,1,0,0,1,1,ABANDONED
sess_001658,431,DESKTOP,macOS,103.216.68.57,2026-07-22 05:33:06,2026-07-22 05:39:17,0,1,371,48384.27,4,0,0,3,1,ABANDONED
sess_001659,214,TABLET,iOS,103.236.70.216,2026-07-20 23:50:06,2026-07-20 23:59:38,0,1,572,34979.66,1,0,0,1,1,ABANDONED
sess_001660,196,MOBILE,Windows,103.133.141.171,2026-07-14 09:22:06,2026-07-14 09:31:48,0,0,582,21714.55,1,0,0,1,1,ABANDONED
sess_001661,107,DESKTOP,Android,103.204.131.220,2026-07-22 04:36:06,2026-07-22 04:44:54,0,1,528,29828.74,2,0,0,2,1,ABANDONED
sess_001662,38,TABLET,Android,103.76.235.208,2026-07-20 23:00:06,2026-07-20 23:12:56,0,1,770,80068.83,3,1,0,4,1,ABANDONED
sess_001663,243,MOBILE,Android,103.219.169.187,2026-07-31 20:19:06,2026-07-31 20:32:31,0,0,805,48803.02,3,2,0,1,0,CONVERTED
sess_001664,353,TABLET,iOS,103.161.85.95,2026-07-14 01:59:06,2026-07-14 02:17:04,0,1,1078,13493.29,2,1,0,4,1,ABANDONED
sess_001665,270,MOBILE,iOS,103.72.191.54,2026-08-06 09:43:06,2026-08-06 09:52:45,0,0,579,69406.0,3,0,0,3,1,ABANDONED
sess_001666,258,MOBILE,macOS,103.81.165.206,2026-07-21 17:09:06,2026-07-21 17:15:11,0,0,365,57346.45,3,0,0,2,1,ABANDONED
sess_001667,42,DESKTOP,Windows,103.239.176.176,2026-07-13 13:22:06,2026-07-13 13:39:00,0,0,1014,83625.29,4,1,0,4,1,ABANDONED
sess_001668,351,MOBILE,macOS,103.123.165.195,2026-08-04 02:22:06,2026-08-04 02:35:30,0,1,804,54419.19,3,1,0,2,0,CONVERTED
sess_001669,399,TABLET,macOS,103.89.57.157,2026-07-26 09:35:06,2026-07-26 09:59:40,1,0,1474,12764.76,1,4,3,3,1,PAYMENT_FAILED
sess_001670,419,MOBILE,Android,103.223.56.102,2026-07-13 18:05:06,2026-07-13 18:14:14,0,0,548,30515.02,1,0,0,1,1,ABANDONED
sess_001671,295,DESKTOP,iOS,103.54.143.38,2026-08-03 06:44:06,2026-08-03 06:55:33,0,0,687,77279.36,3,1,0,4,1,ABANDONED
sess_001672,291,TABLET,Windows,103.121.25.245,2026-08-05 03:00:06,2026-08-05 03:15:24,0,1,918,66912.8,3,1,0,3,1,ABANDONED
sess_001673,225,TABLET,iOS,103.105.204.103,2026-07-15 08:02:06,2026-07-15 08:13:00,0,0,654,73006.78,3,1,0,2,0,CONVERTED
sess_001674,315,DESKTOP,macOS,103.229.136.239,2026-07-15 10:52:06,2026-07-15 11:06:48,0,0,882,43215.63,2,4,3,5,1,PAYMENT_FAILED
sess_001675,55,TABLET,iOS,103.191.178.105,2026-07-24 03:14:06,2026-07-24 03:23:59,0,1,593,26975.24,2,0,0,3,1,ABANDONED
sess_001676,451,DESKTOP,Windows,103.194.111.143,2026-07-31 23:57:06,2026-08-01 00:15:15,0,1,1089,85982.42,4,1,0,6,1,ABANDONED
sess_001677,190,DESKTOP,macOS,103.174.136.74,2026-07-15 11:08:06,2026-07-15 11:10:07,0,0,121,17262.47,1,0,0,2,1,ABANDONED
sess_001678,342,TABLET,Android,103.165.33.117,2026-07-23 11:50:06,2026-07-23 12:05:19,0,0,913,63608.38,3,3,1,4,1,PAYMENT_FAILED
sess_001679,470,DESKTOP,iOS,103.143.125.133,2026-07-14 02:38:06,2026-07-14 02:50:30,0,1,744,24611.78,3,1,0,6,1,ABANDONED
sess_001680,186,DESKTOP,Windows,103.195.134.167,2026-07-13 17:27:06,2026-07-13 17:35:53,0,0,527,71190.84,4,2,0,2,0,CONVERTED
sess_001681,394,TABLET,Android,103.134.207.243,2026-07-08 00:56:06,2026-07-08 01:00:09,0,1,243,1664.26,1,0,0,2,1,ABANDONED
sess_001682,304,DESKTOP,macOS,103.41.26.170,2026-08-06 20:53:06,2026-08-06 21:11:42,0,0,1116,64233.39,4,2,2,5,1,PAYMENT_FAILED
sess_001683,89,DESKTOP,Windows,103.129.172.103,2026-07-30 21:05:06,2026-07-30 21:24:19,0,0,1153,58785.96,3,2,2,5,1,PAYMENT_FAILED
sess_001684,441,MOBILE,Windows,103.105.178.142,2026-08-07 01:37:06,2026-08-07 01:56:33,0,1,1167,79872.92,4,1,0,5,1,ABANDONED
sess_001685,396,DESKTOP,Android,103.208.99.106,2026-08-02 16:29:06,2026-08-02 16:32:55,1,0,229,59866.02,3,0,0,3,1,ABANDONED
sess_001686,500,DESKTOP,Android,103.75.252.172,2026-07-20 07:56:06,2026-07-20 08:06:03,0,0,597,44081.86,3,1,0,1,0,CONVERTED
sess_001687,191,TABLET,macOS,103.19.62.119,2026-08-07 18:06:06,2026-08-07 18:13:17,0,0,431,8878.17,1,0,0,2,1,ABANDONED
sess_001688,179,TABLET,Android,103.178.20.195,2026-08-04 09:40:06,2026-08-04 09:51:38,0,0,692,51320.98,3,1,0,2,0,CONVERTED
sess_001689,161,DESKTOP,Android,103.111.79.29,2026-07-15 12:10:06,2026-07-15 12:38:51,0,0,1725,12760.56,4,4,1,5,1,PAYMENT_FAILED
sess_001690,209,MOBILE,macOS,103.24.232.33,2026-08-03 06:24:06,2026-08-03 06:33:42,0,0,576,7759.78,2,1,0,1,0,CONVERTED
sess_001691,39,DESKTOP,iOS,103.22.239.234,2026-07-11 14:03:06,2026-07-11 14:16:30,1,0,804,2212.04,2,1,0,2,0,CONVERTED
sess_001692,365,TABLET,macOS,103.123.32.244,2026-07-16 15:29:06,2026-07-16 15:44:38,0,0,932,23972.91,2,1,0,3,1,ABANDONED
sess_001693,469,DESKTOP,iOS,103.215.186.199,2026-07-18 09:43:06,2026-07-18 09:57:40,1,0,874,50587.11,4,2,0,1,0,CONVERTED
sess_001694,73,TABLET,macOS,103.119.53.23,2026-07-13 20:19:06,2026-07-13 20:35:47,0,0,1001,23333.68,1,4,1,3,1,PAYMENT_FAILED
sess_001695,444,MOBILE,macOS,103.31.55.150,2026-07-23 02:43:06,2026-07-23 02:49:45,0,1,399,36282.57,2,0,0,3,1,ABANDONED
sess_001696,232,DESKTOP,Windows,103.106.190.180,2026-08-01 18:27:06,2026-08-01 18:37:30,1,0,624,40416.25,3,2,0,2,0,CONVERTED
sess_001697,196,DESKTOP,iOS,103.140.9.176,2026-07-28 19:42:06,2026-07-28 19:44:35,0,0,149,13966.49,1,0,0,1,1,ABANDONED
sess_001698,228,TABLET,macOS,103.141.154.200,2026-08-04 06:18:06,2026-08-04 06:30:50,0,0,764,73246.97,4,3,2,4,1,PAYMENT_FAILED
sess_001699,461,MOBILE,Android,103.57.226.44,2026-07-21 17:33:06,2026-07-21 17:46:24,0,0,798,40931.5,2,1,0,3,1,ABANDONED
sess_001700,465,DESKTOP,Android,103.197.5.254,2026-07-25 02:03:06,2026-07-25 02:15:31,1,1,745,36053.96,2,2,0,1,0,CONVERTED
sess_001701,192,MOBILE,macOS,103.117.247.177,2026-07-12 22:23:06,2026-07-12 22:31:15,1,0,489,78809.03,4,2,0,1,0,CONVERTED
sess_001702,200,TABLET,iOS,103.21.115.227,2026-07-12 01:43:06,2026-07-12 01:54:42,1,1,696,42626.76,3,1,0,2,0,CONVERTED
sess_001703,43,DESKTOP,Android,103.92.118.156,2026-07-17 23:56:06,2026-07-18 00:05:22,0,1,556,44837.9,4,2,0,1,0,CONVERTED
sess_001704,64,TABLET,Android,103.198.191.144,2026-07-20 21:13:06,2026-07-20 21:24:52,0,0,706,87611.86,4,1,0,1,0,CONVERTED
sess_001705,374,MOBILE,Windows,103.253.87.103,2026-07-14 00:30:06,2026-07-14 00:39:09,0,1,543,470.42,1,1,0,4,1,ABANDONED
sess_001706,282,TABLET,macOS,103.103.141.132,2026-08-07 19:48:06,2026-08-07 19:57:28,0,0,562,35226.26,2,0,0,3,1,ABANDONED
sess_001707,424,DESKTOP,iOS,103.184.42.2,2026-07-25 12:16:06,2026-07-25 12:21:55,1,0,349,58642.95,3,0,0,1,1,ABANDONED
